polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the k-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  750   24319.21181894   24754.29128452
  751   24329.36743348   24764.90582730
  752   24325.23143171   24760.58283364
  753   24333.35108708   24769.06969885
  754   24333.49684630   24769.22205425
  755   24324.66381928   24759.98956840
  756   24330.69887241   24766.29748725
  757   24327.08820170   24762.52353477
  758   24323.82545601   24759.11332009
  759   24319.19130753   24754.26984695
  760   24340.32326527   24776.35756291
  761   24330.56965799   24766.16242791
  762   24319.56771475   24754.66325086
  763   24332.26064830   24767.92991821
  764   24323.07509415   24758.32905411
  765   24317.43734904   24752.43670149
  766   24322.72531396   24757.96347091
  767   24324.42945091   24759.74460859
  768   24329.97300002   24765.53878209
  769   24329.01106738   24764.53334486
  770   24322.57119025   24757.80238418
