polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric Voyager wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the Jacobson (2009, AJ 137) error ellipsoid,
followed by direct integration of Equation (3) from the Voyager 2 occultation point reported in Lindal (1992, AJ 103) to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
 6274      24283.50523      24763.54261   3.50978585e-03  -3.50355180e-05  -2.44755740e-07
 6275      24283.51643      24763.55784   3.50900723e-03  -3.58564752e-05   6.94811724e-07
 6276      24283.39702      24763.57228   3.50980024e-03  -3.48419411e-05   3.01694109e-06
 6277      24283.50071      24763.54194   3.50958369e-03  -3.50767102e-05  -8.02793687e-08
 6278      24283.49151      24763.55403   3.50928603e-03  -3.54629771e-05   7.28400150e-07
 6279      24283.41996      24763.58095   3.50943196e-03  -3.53514412e-05   3.34993119e-06
 6280      24283.47772      24763.56226   3.50926191e-03  -3.55113691e-05   1.45988866e-06
 6281      24283.48389      24763.56675   3.50927680e-03  -3.56856545e-05   1.49747192e-06
 6282      24283.47868      24763.55562   3.50966004e-03  -3.51891050e-05   8.79121925e-07
 6283      24283.56548      24763.54194   3.50912178e-03  -3.57572930e-05  -8.10904716e-07
 6284      24283.45454      24763.55802   3.50917600e-03  -3.55967649e-05   1.00467787e-06
 6285      24283.55015      24763.55587   3.50868482e-03  -3.60478669e-05   6.02587922e-07
 6286      24283.49705      24763.55660   3.50940245e-03  -3.53854108e-05   9.62565281e-07
 6287      24283.42056      24763.55690   3.51012218e-03  -3.46745314e-05   1.37885891e-06
 6288      24283.50119      24763.54196   3.50958563e-03  -3.51471812e-05  -2.30980276e-07
 6289      24283.44946      24763.57891   3.50902748e-03  -3.57880301e-05   2.85288323e-06
 6290      24283.54130      24763.57646   3.50812688e-03  -3.67497960e-05   1.97737949e-06
 6291      24283.44646      24763.57250   3.50943464e-03  -3.54300539e-05   2.35815457e-06
 6292      24283.47533      24763.56736   3.50906355e-03  -3.57255667e-05   1.80735295e-06
 6293      24282.93486      24763.56042   3.50976845e-03  -3.50211339e-05   1.53392097e-06
 6294      24283.57452      24763.55091   3.50891287e-03  -3.58469337e-05   1.93314496e-07
 6295      24283.55254      24763.54510   3.50908989e-03  -3.57306469e-05  -3.94560590e-07
 6296      24282.91817      24763.56435   3.50992558e-03  -3.47885644e-05   2.16392717e-06
 6297      24283.48446      24763.55825   3.50944821e-03  -3.52884142e-05   1.25795750e-06
 6298      24283.45596      24763.56024   3.50970630e-03  -3.50877913e-05   1.47204449e-06
 6299      24283.49096      24763.56594   3.50898054e-03  -3.58258490e-05   1.58546823e-06
 6300      24283.58895      24763.54593   3.50880849e-03  -3.61823970e-05  -8.40189759e-07
 6301      24283.53438      24763.55270   3.50919414e-03  -3.56974397e-05   2.43805956e-07
 6302      24283.52078      24763.55567   3.50918935e-03  -3.56696549e-05   5.95919355e-07
 6303      24283.49844      24763.55707   3.50927103e-03  -3.55920728e-05   7.70440611e-07
 6304      24283.45681      24763.54397   3.50968477e-03  -3.50399721e-05   3.50287674e-08
 6305      24283.43069      24763.57435   3.50947754e-03  -3.53549805e-05   2.62907856e-06
 6306      24283.50558      24763.54696   3.50945571e-03  -3.52801354e-05   1.69508481e-07
 6307      24283.47375      24763.56852   3.50916684e-03  -3.56445669e-05   1.93230199e-06
 6308      24283.50806      24763.54569   3.50956980e-03  -3.51754274e-05   9.18383575e-08
 6309      24283.52960      24763.55512   3.50894307e-03  -3.57670768e-05   7.24791104e-07
 6310      24283.58447      24763.55140   3.50866397e-03  -3.63668367e-05  -4.76023992e-07
 6311      24283.50682      24763.56509   3.50892323e-03  -3.59684852e-05   1.28946048e-06
 6312      24283.43256      24763.57072   3.50958333e-03  -3.52144154e-05   2.41308955e-06
 6313      24283.58517      24763.53436   3.50903053e-03  -3.57801352e-05  -1.45158782e-06
 6314      24283.52771      24763.56221   3.50876299e-03  -3.60780349e-05   1.03023727e-06
 6315      24283.55745      24763.54632   3.50917139e-03  -3.58123066e-05  -5.80968843e-07
 6316      24283.49280      24763.55814   3.50921860e-03  -3.54921688e-05   1.17221872e-06
 6317      24283.46630      24763.57456   3.50897595e-03  -3.57982006e-05   2.49093105e-06
 6318      24283.50169      24763.56329   3.50905326e-03  -3.58684075e-05   1.12673905e-06
 6319      24283.55909      24763.55201   3.50873326e-03  -3.60835979e-05   7.64863356e-08
 6320      24283.48019      24763.55778   3.50942721e-03  -3.53282827e-05   1.16006546e-06
 6321      24283.45688      24763.54897   3.51014205e-03  -3.44891219e-05   9.73526625e-07
 6322      24283.61099      24763.54531   3.50861300e-03  -3.63690480e-05  -9.91871804e-07
 6323      24283.50374      24763.55436   3.50936108e-03  -3.54457627e-05   6.77776275e-07
 6324      24282.97724      24763.56863   3.50919321e-03  -3.56710895e-05   1.84272003e-06
 6325      24283.52437      24763.55571   3.50919047e-03  -3.57454129e-05   4.36415122e-07
 6326      24283.52034      24763.55337   3.50911646e-03  -3.56017734e-05   6.33728552e-07
 6327      24283.56312      24763.55071   3.50863680e-03  -3.61669965e-05  -7.55129198e-08
 6328      24283.47177      24763.55527   3.50935738e-03  -3.52956989e-05   1.09653966e-06
 6329      24283.52338      24763.56003   3.50901853e-03  -3.57680628e-05   1.08011501e-06
 6330      24283.54357      24763.55965   3.50877994e-03  -3.61447597e-05   6.11099021e-07
 6331      24283.44863      24763.55383   3.50971653e-03  -3.49193320e-05   1.19667424e-06
 6332      24283.42882      24763.57886   3.50939816e-03  -3.54133944e-05   3.06662972e-06
 6333      24283.43328      24763.57308   3.50960110e-03  -3.52838168e-05   2.46418171e-06
 6334      24283.45761      24763.57249   3.50928171e-03  -3.55684660e-05   2.30215091e-06
 6335      24283.42853      24763.56386   3.50981982e-03  -3.48981856e-05   2.04758469e-06
 6336      24283.59079      24763.56425   3.50846812e-03  -3.65031713e-05   7.82837943e-07
 6337      24283.49878      24763.55564   3.50926582e-03  -3.55807292e-05   6.63555533e-07
 6338      24283.42193      24763.56036   3.50996969e-03  -3.47445528e-05   1.80099255e-06
 6339      24283.48234      24763.55809   3.50955466e-03  -3.52098703e-05   1.24203248e-06
 6340      24283.46613      24763.57707   3.50878184e-03  -3.59385861e-05   2.73970714e-06
 6341      24283.50607      24763.55647   3.50926749e-03  -3.55351244e-05   8.41147666e-07
 6342      24283.52833      24763.55600   3.50890709e-03  -3.59607823e-05   4.50084695e-07
 6343      24283.48709      24763.54516   3.50972228e-03  -3.50194779e-05   1.33518580e-07
 6344      24283.47559      24763.57009   3.50898828e-03  -3.57617492e-05   2.11794262e-06
 6345      24283.48323      24763.56355   3.50918702e-03  -3.55779036e-05   1.55935711e-06
 6346      24283.48686      24763.55117   3.50966448e-03  -3.51596008e-05   5.04929798e-07
 6347      24283.48837      24763.55773   3.50940033e-03  -3.53421862e-05   1.16774070e-06
 6348      24283.42648      24763.56486   3.50976349e-03  -3.50273832e-05   1.95633780e-06
 6349      24283.45347      24763.55317   3.50988840e-03  -3.48019455e-05   1.11215970e-06
 6350      24283.54238      24763.56877   3.50851237e-03  -3.64622913e-05   1.23581999e-06
 6351      24283.45928      24763.54789   3.51006413e-03  -3.47190696e-05   5.01204538e-07
 6352      24283.48515      24763.53311   3.51009377e-03  -3.45272071e-05  -5.65550633e-07
 6353      24283.53223      24763.55037   3.50898817e-03  -3.57156368e-05   3.02925995e-07
 6354      24283.55064      24763.56069   3.50859830e-03  -3.62616289e-05   7.50747759e-07
 6355      24283.47697      24763.55521   3.50957639e-03  -3.52905592e-05   7.53722726e-07
 6356      24283.45935      24763.56477   3.50936842e-03  -3.53491904e-05   1.88182529e-06
 6357      24283.43418      24763.56889   3.50955468e-03  -3.52388750e-05   2.22718680e-06
 6358      24283.46140      24763.55293   3.50988577e-03  -3.48574338e-05   9.73270145e-07
 6359      24283.59928      24763.54524   3.50876533e-03  -3.62240945e-05  -9.28500217e-07
 6360      24283.43490      24763.55867   3.50980465e-03  -3.48971839e-05   1.57243821e-06
 6361      24283.41887      24763.57782   3.50948635e-03  -3.52933655e-05   3.08343840e-06
 6362      24283.43559      24763.57768   3.50940711e-03  -3.54585786e-05   2.83992371e-06
 6363      24283.48037      24763.55076   3.50954199e-03  -3.52240880e-05   5.19738371e-07
 6364      24283.51593      24763.55275   3.50923808e-03  -3.56645766e-05   2.49589683e-07
 6365      24283.50893      24763.55374   3.50922957e-03  -3.55272276e-05   6.50763651e-07
 6366      24283.57498      24763.54352   3.50873703e-03  -3.60822977e-05  -7.46025725e-07
 6367      24283.42521      24763.57005   3.50953691e-03  -3.51732750e-05   2.50882708e-06
 6368      24283.46204      24763.56690   3.50918957e-03  -3.55702229e-05   1.89752633e-06
 6369      24283.52142      24763.55928   3.50899758e-03  -3.58285506e-05   9.12214963e-07
 6370      24283.51773      24763.55766   3.50906353e-03  -3.58116167e-05   6.84913738e-07
 6371      24283.39332      24763.59666   3.50922303e-03  -3.55724672e-05   4.72196212e-06
 6372      24283.46966      24763.55335   3.50963851e-03  -3.51531355e-05   7.69739530e-07
 6373      24283.46327      24763.56826   3.50942020e-03  -3.54424460e-05   1.93882749e-06
 6374      24283.51010      24763.55526   3.50934754e-03  -3.55495114e-05   5.64428603e-07
 6375      24283.50327      24763.55885   3.50927853e-03  -3.55938860e-05   9.29297146e-07
 6376      24283.46781      24763.56448   3.50927920e-03  -3.55068480e-05   1.65671829e-06
 6377      24283.54819      24763.53764   3.50941832e-03  -3.54416280e-05  -1.02082478e-06
 6378      24283.48251      24763.55079   3.50965823e-03  -3.50366795e-05   7.40249861e-07
 6379      24283.48016      24763.58388   3.50880860e-03  -3.62008973e-05   2.79538210e-06
 6380      24283.46009      24763.54101   3.51016747e-03  -3.45058572e-05   1.31172765e-07
 6381      24283.46428      24763.57357   3.50913421e-03  -3.57235042e-05   2.30664940e-06
 6382      24283.59017      24763.55019   3.50856378e-03  -3.63708794e-05  -4.44100277e-07
 6383      24283.42076      24763.58449   3.50944012e-03  -3.54475813e-05   3.47211967e-06
 6384      24283.49449      24763.55143   3.50950662e-03  -3.53498272e-05   3.71887093e-07
 6385      24283.45412      24763.57615   3.50932082e-03  -3.56579033e-05   2.40278150e-06
 6386      24283.49703      24763.56415   3.50923285e-03  -3.56877748e-05   1.31262869e-06
 6387      24283.45442      24763.53943   3.51010087e-03  -3.45601741e-05  -3.11335025e-08
 6388      24283.48236      24763.54658   3.50972867e-03  -3.49818637e-05   3.40054336e-07
 6389      24283.49364      24763.55299   3.50944157e-03  -3.54186076e-05   4.77450994e-07
 6390      24283.52084      24763.54004   3.50954125e-03  -3.51786510e-05  -4.16077100e-07
 6391      24283.37616      24763.56281   3.51012173e-03  -3.45310250e-05   2.25764876e-06
 6392      24283.51723      24763.54762   3.50948665e-03  -3.54410249e-05  -1.57097328e-07
 6393      24283.50161      24763.55514   3.50926673e-03  -3.55411567e-05   6.98781670e-07
 6394      24283.44983      24763.56636   3.50952114e-03  -3.53210028e-05   1.85441111e-06
 6395      24283.48036      24763.56746   3.50905154e-03  -3.57013586e-05   1.88965868e-06
 6396      24283.55662      24763.54202   3.50899223e-03  -3.58507551e-05  -7.98351711e-07
 6397      24283.45292      24763.55856   3.50976556e-03  -3.50391058e-05   1.32102539e-06
 6398      24283.47008      24763.57428   3.50893934e-03  -3.58563619e-05   2.39767132e-06
 6399      24283.45585      24763.57519   3.50936957e-03  -3.56117199e-05   2.33217610e-06
 6400      24283.50911      24763.55881   3.50931232e-03  -3.55893283e-05   8.81419178e-07
 6401      24283.51214      24763.55889   3.50924199e-03  -3.56654284e-05   8.36783053e-07
 6402      24283.48734      24763.55980   3.50945303e-03  -3.54176105e-05   1.12360418e-06
 6403      24283.43042      24763.56114   3.50988168e-03  -3.48823529e-05   1.72127333e-06
 6404      24283.53840      24763.55447   3.50904313e-03  -3.57581735e-05   5.21610053e-07
 6405      24283.52608      24763.54642   3.50933366e-03  -3.55102699e-05  -1.80690211e-07
 6406      24283.48844      24763.56921   3.50882089e-03  -3.59412857e-05   1.91065263e-06
 6407      24283.51027      24763.56934   3.50866605e-03  -3.61801775e-05   1.65298852e-06
 6408      24283.48203      24763.56238   3.50939010e-03  -3.54648350e-05   1.37086117e-06
 6409      24283.48395      24763.57093   3.50921153e-03  -3.57617666e-05   1.84270754e-06
 6410      24283.51048      24763.55379   3.50949659e-03  -3.54235877e-05   4.58051513e-07
 6411      24283.48190      24763.55698   3.50961944e-03  -3.51961462e-05   1.06207724e-06
 6412      24283.52638      24763.54517   3.50931794e-03  -3.54891802e-05  -2.31019267e-07
 6413      24283.50799      24763.55693   3.50920620e-03  -3.56357630e-05   7.66298217e-07
 6414      24283.47955      24763.55522   3.50953269e-03  -3.51942966e-05   1.03220820e-06
 6415      24283.47577      24763.56259   3.50929960e-03  -3.54983270e-05   1.46083725e-06
 6416      24283.53771      24763.55141   3.50893101e-03  -3.58085495e-05   2.94623795e-07
 6417      24283.45424      24763.56767   3.50926768e-03  -3.54852259e-05   2.03309484e-06
 6418      24283.52008      24763.58655   3.50820250e-03  -3.67570592e-05   2.82106120e-06
 6419      24283.53608      24763.56024   3.50891737e-03  -3.60026300e-05   7.57277279e-07
 6420      24283.44716      24763.56113   3.50971499e-03  -3.50554815e-05   1.61257079e-06
 6421      24283.51144      24763.55393   3.50968597e-03  -3.51370729e-05   7.85522768e-07
 6422      24283.50405      24763.54329   3.50999226e-03  -3.48506372e-05  -1.07674155e-07
 6423      24283.52088      24763.55062   3.50918916e-03  -3.55530544e-05   3.58122250e-07
 6424      24283.52220      24763.56409   3.50893078e-03  -3.59980615e-05   1.11922932e-06
 6425      24283.49298      24763.56883   3.50901723e-03  -3.59266284e-05   1.59167902e-06
 6426      24283.47519      24763.56103   3.50928968e-03  -3.54868050e-05   1.35138419e-06
 6427      24283.48978      24763.56494   3.50913980e-03  -3.56087761e-05   1.70203794e-06
 6428      24283.53287      24763.54664   3.50935502e-03  -3.55625798e-05  -3.03847501e-07
 6429      24283.49211      24763.57636   3.50865849e-03  -3.61648408e-05   2.38117478e-06
 6430      24283.49289      24763.55886   3.50924521e-03  -3.55549935e-05   1.06665687e-06
 6431      24283.53268      24763.56765   3.50863085e-03  -3.63246409e-05   1.23606582e-06
 6432      24283.47272      24763.54146   3.50974351e-03  -3.49773543e-05  -1.64578095e-07
 6433      24283.46526      24763.56579   3.50950698e-03  -3.54211354e-05   1.60867948e-06
 6434      24283.47382      24763.55635   3.50943107e-03  -3.53008243e-05   1.07454841e-06
 6435      24283.45406      24763.56335   3.50957947e-03  -3.51978777e-05   1.73553009e-06
 6436      24283.54783      24763.55295   3.50884125e-03  -3.59714785e-05   2.36640384e-07
 6437      24283.45010      24763.57350   3.50915171e-03  -3.55563288e-05   2.62844849e-06
 6438      24283.50470      24763.55075   3.50942055e-03  -3.53712141e-05   3.96051178e-07
 6439      24283.52144      24763.56050   3.50888571e-03  -3.59973826e-05   8.45247065e-07
 6440      24283.49250      24763.56155   3.50903574e-03  -3.56727144e-05   1.40224830e-06
 6441      24283.43879      24763.55447   3.50986079e-03  -3.48105257e-05   1.26415003e-06
 6442      24283.52935      24763.54288   3.50947198e-03  -3.53895464e-05  -4.84007780e-07
 6443      24283.49061      24763.56891   3.50908438e-03  -3.57977716e-05   1.76997152e-06
 6444      24283.52907      24763.54209   3.50950539e-03  -3.52975405e-05  -4.15100133e-07
 6445      24283.50771      24763.56564   3.50887490e-03  -3.59498813e-05   1.45801149e-06
 6446      24283.51347      24763.56965   3.50884071e-03  -3.61072368e-05   1.56250664e-06
 6447      24283.44804      24763.57036   3.50928140e-03  -3.54428132e-05   2.36439711e-06
 6448      24283.42314      24763.56259   3.50999259e-03  -3.47974161e-05   1.86806768e-06
 6449      24283.53083      24763.53812   3.50954342e-03  -3.53453219e-05  -9.65421153e-07
 6450      24283.50251      24763.55283   3.50931606e-03  -3.55425502e-05   3.94500911e-07
 6451      24283.46727      24763.55940   3.50942785e-03  -3.53112399e-05   1.35189068e-06
 6452      24283.55483      24763.54208   3.50897430e-03  -3.58024943e-05  -6.61185302e-07
 6453      24283.52278      24763.54905   3.50923680e-03  -3.55518137e-05   1.35462706e-07
 6454      24283.50422      24763.56104   3.50921997e-03  -3.56927752e-05   1.02231151e-06
 6455      24283.46077      24763.56857   3.50919126e-03  -3.55813814e-05   2.03488155e-06
 6456      24283.47815      24763.56147   3.50923234e-03  -3.54967683e-05   1.46100311e-06
 6457      24283.57551      24763.54652   3.50875596e-03  -3.60764814e-05  -4.71296853e-07
