polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation 2.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the French et al. (2024, Icarus 411) error ellipsoid,
followed by direct integration of Equation (3) from one of the Voyager 2 radio points reported in Lindal et al. 1987 to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
 5810      24968.83037      25556.62102   3.50907196e-03  -3.57623791e-05   2.43401406e-06
 5811      24968.85286      25556.62001   3.50983805e-03  -3.48718180e-05   4.38483613e-07
 5812      24968.88396      25556.62000   3.50941768e-03  -3.53125380e-05   2.65086834e-07
 5813      24968.81341      25556.62051   3.50979201e-03  -3.49027792e-05   1.59495746e-06
 5814      24968.90916      25556.62010   3.50895655e-03  -3.58102384e-05   3.21059287e-07
 5815      24968.83940      25556.62071   3.50928110e-03  -3.55240352e-05   1.81039543e-06
 5816      24968.88511      25556.61997   3.50948479e-03  -3.53334126e-05   1.70107818e-07
 5817      24968.80886      25556.62111   3.50920113e-03  -3.55023974e-05   2.77180117e-06
 5818      24968.87592      25556.61988   3.50970841e-03  -3.50805596e-05   3.91554383e-08
 5819      24968.93192      25556.62047   3.50831003e-03  -3.66240974e-05   8.39117602e-07
 5820      24968.84563      25556.62039   3.50950711e-03  -3.52450221e-05   1.17549493e-06
 5821      24968.88512      25556.62056   3.50880704e-03  -3.60104822e-05   1.29457504e-06
 5822      24968.87651      25556.62026   3.50930259e-03  -3.56047811e-05   7.26404706e-07
 5823      24968.91619      25556.61955   3.50945100e-03  -3.52385215e-05  -7.48383495e-07
 5824      24968.93187      25556.61980   3.50906118e-03  -3.58461255e-05  -4.23330834e-07
 5825      24968.84589      25556.62055   3.50944028e-03  -3.54780867e-05   1.42718564e-06
 5826      24968.92471      25556.61965   3.50924999e-03  -3.54972710e-05  -6.23413640e-07
 5827      24968.91303      25556.61947   3.50957684e-03  -3.50960358e-05  -8.78623613e-07
 5828      24968.93070      25556.61967   3.50922309e-03  -3.56687003e-05  -6.68380140e-07
 5829      24968.87998      25556.62070   3.50881312e-03  -3.61635128e-05   1.51746555e-06
 5830      24968.79298      25556.62064   3.51001267e-03  -3.47585965e-05   1.90764705e-06
 5831      24968.91414      25556.61969   3.50945775e-03  -3.54714887e-05  -5.61444515e-07
 5832      24968.92720      25556.61974   3.50913138e-03  -3.56617813e-05  -4.68798180e-07
 5833      24968.91631      25556.62010   3.50889343e-03  -3.59621654e-05   2.42311172e-07
 5834      24968.87596      25556.62017   3.50931769e-03  -3.53891024e-05   6.40710020e-07
 5835      24968.92394      25556.61986   3.50907497e-03  -3.57690375e-05  -2.53919662e-07
 5836      24968.91528      25556.62061   3.50841619e-03  -3.65716127e-05   1.16907203e-06
 5837      24968.82538      25556.62069   3.50949771e-03  -3.52888786e-05   1.84483971e-06
 5838      24968.82406      25556.62041   3.50984188e-03  -3.49871192e-05   1.28800939e-06
 5839      24968.83732      25556.62064   3.50945051e-03  -3.54570625e-05   1.65182918e-06
 5840      24968.88787      25556.61992   3.50953602e-03  -3.53312564e-05   2.84049603e-08
 5841      24968.88866      25556.61985   3.50955074e-03  -3.52344733e-05  -6.50152617e-08
 5842      24968.91860      25556.62006   3.50896976e-03  -3.59595616e-05   1.19192331e-07
 5843      24968.91320      25556.62049   3.50854658e-03  -3.63832136e-05   9.83783838e-07
 5844      24968.81801      25556.62041   3.50983839e-03  -3.48376417e-05   1.39115229e-06
 5845      24968.79516      25556.62052   3.51007223e-03  -3.46666653e-05   1.67892155e-06
 5846      24968.82320      25556.62087   3.50930738e-03  -3.54519431e-05   2.20721524e-06
 5847      24968.88720      25556.62025   3.50911237e-03  -3.57128208e-05   6.85853885e-07
 5848      24968.84958      25556.62051   3.50941175e-03  -3.54716114e-05   1.34290950e-06
 5849      24968.89625      25556.61995   3.50939921e-03  -3.54948146e-05   3.47389976e-08
 5850      24968.86643      25556.62052   3.50911025e-03  -3.56851514e-05   1.31214943e-06
 5851      24968.89055      25556.62007   3.50931516e-03  -3.55308945e-05   3.09301543e-07
 5852      24968.80868      25556.62058   3.50986900e-03  -3.49363766e-05   1.71224166e-06
 5853      24968.81880      25556.61985   3.51048831e-03  -3.41831767e-05   3.20026343e-07
 5854      24968.82515      25556.62054   3.50967719e-03  -3.51099348e-05   1.55380297e-06
 5855      24968.83763      25556.62041   3.50959280e-03  -3.51458667e-05   1.25551097e-06
 5856      24968.86396      25556.62048   3.50924336e-03  -3.56412922e-05   1.21260461e-06
 5857      24968.92165      25556.61977   3.50918134e-03  -3.56073233e-05  -3.94738402e-07
 5858      24968.87117      25556.62043   3.50903632e-03  -3.56434438e-05   1.15646376e-06
 5859      24968.92154      25556.62037   3.50858564e-03  -3.63810216e-05   6.95908268e-07
 5860      24968.89816      25556.61994   3.50937097e-03  -3.55101870e-05   1.64132159e-08
 5861      24968.85081      25556.62069   3.50918386e-03  -3.57029799e-05   1.68887162e-06
 5862      24968.96025      25556.61940   3.50907538e-03  -3.57590776e-05  -1.31171570e-06
 5863      24968.83445      25556.62021   3.50993982e-03  -3.48803687e-05   8.65135929e-07
 5864      24968.73134      25556.62113   3.51035164e-03  -3.44613310e-05   3.14818122e-06
 5865      24968.87921      25556.62056   3.50895774e-03  -3.59658013e-05   1.27502950e-06
 5866      24968.80376      25556.62068   3.50977911e-03  -3.49350958e-05   1.95595884e-06
 5867      24968.86198      25556.62036   3.50941469e-03  -3.55280641e-05   9.57551552e-07
 5868      24968.84339      25556.62065   3.50924203e-03  -3.54659343e-05   1.71282440e-06
 5869      24968.78831      25556.62094   3.50981103e-03  -3.50943291e-05   2.45711425e-06
 5870      24968.85600      25556.62067   3.50907666e-03  -3.56920396e-05   1.65631521e-06
 5871      24968.85279      25556.62037   3.50942975e-03  -3.53309040e-05   1.10317755e-06
 5872      24968.84836      25556.62042   3.50946188e-03  -3.53636321e-05   1.20058463e-06
 5873      24968.86087      25556.62071   3.50903510e-03  -3.58857354e-05   1.66720552e-06
 5874      24968.79847      25556.62049   3.50998409e-03  -3.46066063e-05   1.66130668e-06
 5875      24968.90690      25556.61984   3.50937726e-03  -3.55289205e-05  -2.32789874e-07
 5876      24968.85794      25556.62152   3.50820017e-03  -3.67915079e-05   3.18930646e-06
 5877      24968.89576      25556.62056   3.50870865e-03  -3.61981972e-05   1.20091791e-06
 5878      24968.86980      25556.62067   3.50897616e-03  -3.59789487e-05   1.52780826e-06
 5879      24968.81235      25556.62060   3.50981297e-03  -3.50163304e-05   1.71442882e-06
 5880      24968.92395      25556.61953   3.50937098e-03  -3.53300107e-05  -8.31678887e-07
 5881      24968.86682      25556.62002   3.50970058e-03  -3.51401141e-05   3.47851727e-07
 5882      24968.85068      25556.62002   3.50986286e-03  -3.48598749e-05   4.69427824e-07
 5883      24968.86412      25556.62045   3.50923919e-03  -3.55928474e-05   1.18397896e-06
 5884      24968.86567      25556.61956   3.51013015e-03  -3.45143621e-05  -4.52431813e-07
 5885      24968.86223      25556.62079   3.50891713e-03  -3.59708998e-05   1.81271500e-06
 5886      24968.77493      25556.62058   3.51036380e-03  -3.45087593e-05   1.84338352e-06
 5887      24968.83464      25556.62030   3.50978581e-03  -3.49649435e-05   1.07642831e-06
 5888      24968.87301      25556.62098   3.50852056e-03  -3.63410884e-05   2.14162358e-06
 5889      24968.84421      25556.62021   3.50975353e-03  -3.49900716e-05   8.51933607e-07
 5890      24968.83669      25556.62049   3.50951270e-03  -3.52528260e-05   1.40358720e-06
 5891      24968.84753      25556.62002   3.50989531e-03  -3.48132469e-05   4.94080071e-07
 5892      24968.89738      25556.62006   3.50924569e-03  -3.56397219e-05   2.46673547e-07
 5893      24968.90367      25556.62022   3.50893986e-03  -3.59271056e-05   5.19237555e-07
 5894      24968.84461      25556.62026   3.50971504e-03  -3.50748258e-05   9.29371309e-07
 5895      24968.84022      25556.62065   3.50931146e-03  -3.54424692e-05   1.71166354e-06
 5896      24968.86192      25556.62071   3.50902192e-03  -3.59023052e-05   1.66070271e-06
 5897      24968.78160      25556.62121   3.50958007e-03  -3.53006507e-05   3.03106634e-06
 5898      24968.89620      25556.61973   3.50955998e-03  -3.51853485e-05  -3.19404245e-07
 5899      24968.89038      25556.61963   3.50977683e-03  -3.49972602e-05  -4.98502839e-07
 5900      24968.86459      25556.62084   3.50877284e-03  -3.60244256e-05   1.92749297e-06
 5901      24968.89003      25556.61956   3.50987803e-03  -3.49226995e-05  -6.44322108e-07
 5902      24968.90216      25556.62036   3.50880064e-03  -3.60386469e-05   8.24573624e-07
 5903      24968.92293      25556.61953   3.50940535e-03  -3.53432354e-05  -8.32767567e-07
 5904      24968.90491      25556.62020   3.50892876e-03  -3.59103169e-05   4.90765878e-07
 5905      24968.85317      25556.62047   3.50937378e-03  -3.54549152e-05   1.27086879e-06
 5906      24968.89859      25556.61992   3.50935108e-03  -3.54729254e-05  -1.82674913e-09
 5907      24968.88373      25556.62032   3.50907416e-03  -3.57480558e-05   8.30625063e-07
 5908      24968.85094      25556.62044   3.50940627e-03  -3.54197493e-05   1.20577824e-06
 5909      24968.86215      25556.61941   3.51038468e-03  -3.43086343e-05  -7.56406566e-07
 5910      24968.95304      25556.62025   3.50834206e-03  -3.67378888e-05   2.60381137e-07
 5911      24968.87554      25556.62002   3.50955405e-03  -3.52421944e-05   3.16346670e-07
 5912      24968.88700      25556.62013   3.50924968e-03  -3.55242739e-05   4.76429305e-07
 5913      24968.88674      25556.62000   3.50937406e-03  -3.53449968e-05   2.51208342e-07
 5914      24968.85333      25556.62100   3.50879917e-03  -3.60923473e-05   2.26039418e-06
 5915      24968.87765      25556.62058   3.50892756e-03  -3.59611511e-05   1.34958038e-06
 5916      24968.87912      25556.62007   3.50946731e-03  -3.53673214e-05   3.77659358e-07
 5917      24968.82600      25556.62083   3.50936816e-03  -3.54878003e-05   2.07736938e-06
 5918      24968.84720      25556.62038   3.50946413e-03  -3.52333371e-05   1.17544170e-06
 5919      24968.92277      25556.62012   3.50879448e-03  -3.61071158e-05   2.34617402e-07
 5920      24968.75031      25556.62150   3.50968710e-03  -3.51711785e-05   3.73151268e-06
 5921      24968.85673      25556.62024   3.50954507e-03  -3.52004116e-05   8.38333474e-07
 5922      24968.81078      25556.62113   3.50925185e-03  -3.56123362e-05   2.72189206e-06
 5923      24968.84794      25556.62061   3.50926623e-03  -3.55176560e-05   1.58259078e-06
 5924      24968.91155      25556.62062   3.50843712e-03  -3.65270619e-05   1.22810415e-06
 5925      24968.87393      25556.62047   3.50907907e-03  -3.57508981e-05   1.16841723e-06
 5926      24968.85041      25556.62007   3.50980895e-03  -3.49034888e-05   5.69103315e-07
 5927      24968.90792      25556.62053   3.50855377e-03  -3.63310861e-05   1.09313215e-06
 5928      24968.85781      25556.61981   3.51000206e-03  -3.47126314e-05   3.23139526e-08
 5929      24968.90277      25556.61976   3.50952079e-03  -3.53733497e-05  -3.57585305e-07
 5930      24968.83141      25556.62072   3.50929806e-03  -3.53514652e-05   1.93009839e-06
 5931      24968.83787      25556.62056   3.50953798e-03  -3.53753825e-05   1.48761794e-06
 5932      24968.84326      25556.62079   3.50921263e-03  -3.57286344e-05   1.88791594e-06
 5933      24968.89355      25556.61976   3.50959593e-03  -3.52047048e-05  -2.70906236e-07
 5934      24968.85536      25556.61994   3.50997547e-03  -3.48860346e-05   2.28244051e-07
 5935      24968.86820      25556.62033   3.50935757e-03  -3.55805911e-05   8.71769885e-07
 5936      24968.78936      25556.62106   3.50957150e-03  -3.51933272e-05   2.75006150e-06
 5937      24968.84189      25556.62029   3.50970039e-03  -3.50528080e-05   1.01187053e-06
 5938      24968.88220      25556.61990   3.50957518e-03  -3.51803528e-05   6.30278635e-08
 5939      24968.90273      25556.61967   3.50957513e-03  -3.52333720e-05  -4.98083652e-07
 5940      24968.79922      25556.62143   3.50902002e-03  -3.57523775e-05   3.39555921e-06
 5941      24968.90097      25556.62001   3.50921114e-03  -3.56046613e-05   1.69710782e-07
 5942      24968.86856      25556.61997   3.50971516e-03  -3.50952291e-05   2.53270301e-07
 5943      24968.90809      25556.62048   3.50854072e-03  -3.62119593e-05   1.04253324e-06
 5944      24968.86951      25556.62028   3.50931443e-03  -3.54815810e-05   8.42500949e-07
 5945      24968.87884      25556.62032   3.50914823e-03  -3.56851846e-05   8.56849483e-07
 5946      24968.88314      25556.62030   3.50911048e-03  -3.57014691e-05   7.93981897e-07
 5947      24968.82321      25556.62047   3.50974990e-03  -3.50206108e-05   1.42722736e-06
 5948      24968.81034      25556.62077   3.50962262e-03  -3.51606097e-05   2.06878227e-06
 5949      24968.89346      25556.61981   3.50957644e-03  -3.52821764e-05  -2.02496571e-07
 5950      24968.83331      25556.62057   3.50945838e-03  -3.52156039e-05   1.61618574e-06
 5951      24968.79926      25556.61998   3.51060295e-03  -3.40477864e-05   6.76498882e-07
 5952      24968.81550      25556.62096   3.50942749e-03  -3.55359112e-05   2.34193670e-06
 5953      24968.92995      25556.62055   3.50823591e-03  -3.66812625e-05   1.00883694e-06
 5954      24968.89834      25556.62043   3.50887098e-03  -3.61226414e-05   9.03571889e-07
 5955      24968.85395      25556.62076   3.50912629e-03  -3.58676382e-05   1.75433940e-06
 5956      24968.90599      25556.61959   3.50954941e-03  -3.51339349e-05  -6.22398346e-07
 5957      24968.91804      25556.62033   3.50859685e-03  -3.62234644e-05   6.96066047e-07
 5958      24968.81403      25556.62121   3.50914493e-03  -3.57705659e-05   2.84237956e-06
 5959      24968.88831      25556.62031   3.50901102e-03  -3.57732525e-05   7.93309825e-07
 5960      24968.85779      25556.62025   3.50951509e-03  -3.52321112e-05   8.59496183e-07
 5961      24968.88444      25556.62011   3.50931453e-03  -3.54769785e-05   4.52787951e-07
 5962      24968.87001      25556.62016   3.50945882e-03  -3.53135491e-05   6.16108505e-07
 5963      24968.87967      25556.62004   3.50950707e-03  -3.53519096e-05   3.12407689e-07
 5964      24968.93997      25556.61979   3.50896309e-03  -3.59535920e-05  -4.87653170e-07
 5965      24968.87510      25556.61995   3.50953789e-03  -3.50711164e-05   2.46633676e-07
 5966      24968.90422      25556.61986   3.50933320e-03  -3.54814888e-05  -1.34686128e-07
 5967      24968.83441      25556.62077   3.50933577e-03  -3.55564044e-05   1.91122806e-06
 5968      24968.86892      25556.62018   3.50940567e-03  -3.52895383e-05   6.93173846e-07
 5969      24968.88168      25556.62071   3.50866527e-03  -3.61300676e-05   1.61214876e-06
 5970      24968.79270      25556.62112   3.50949548e-03  -3.53346309e-05   2.81645884e-06
 5971      24968.93674      25556.61993   3.50884737e-03  -3.60686261e-05  -1.98457151e-07
 5972      24968.86724      25556.62058   3.50912308e-03  -3.58409031e-05   1.36561511e-06
 5973      24968.90265      25556.62028   3.50889526e-03  -3.60189345e-05   6.23285579e-07
 5974      24968.85752      25556.62023   3.50957882e-03  -3.52399615e-05   8.00926782e-07
 5975      24968.80000      25556.62108   3.50950258e-03  -3.54383852e-05   2.65368450e-06
 5976      24968.85579      25556.62096   3.50875997e-03  -3.60423303e-05   2.20395063e-06
 5977      24968.80972      25556.62096   3.50933631e-03  -3.53237771e-05   2.48774219e-06
 5978      24968.80613      25556.62067   3.50977277e-03  -3.49687622e-05   1.91349481e-06
 5979      24968.75776      25556.62061   3.51045441e-03  -3.41996989e-05   2.07604261e-06
 5980      24968.93755      25556.62030   3.50843124e-03  -3.65176394e-05   4.84600766e-07
 5981      24968.87102      25556.62063   3.50900287e-03  -3.59464057e-05   1.44333694e-06
 5982      24968.79790      25556.62113   3.50940412e-03  -3.54128477e-05   2.81801721e-06
 5983      24968.88838      25556.62029   3.50905472e-03  -3.57820373e-05   7.47600840e-07
 5984      24968.84678      25556.62053   3.50938728e-03  -3.54169828e-05   1.42125625e-06
 5985      24968.83446      25556.62067   3.50948462e-03  -3.54838156e-05   1.70352353e-06
 5986      24968.85328      25556.62077   3.50906336e-03  -3.58387813e-05   1.82656466e-06
 5987      24968.80570      25556.62080   3.50967613e-03  -3.51650941e-05   2.14135303e-06
 5988      24968.84012      25556.62072   3.50931984e-03  -3.55930567e-05   1.78563631e-06
 5989      24968.84134      25556.62041   3.50954433e-03  -3.52150563e-05   1.24373490e-06
 5990      24968.82850      25556.62106   3.50906689e-03  -3.57937478e-05   2.51403416e-06
 5991      24968.87704      25556.62045   3.50903615e-03  -3.57665915e-05   1.13217684e-06
 5992      24968.81491      25556.62048   3.50985057e-03  -3.49066449e-05   1.49319572e-06
 5993      24968.83960      25556.62068   3.50934066e-03  -3.55092478e-05   1.73504298e-06
