polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations from Table 1 (polynomial profiles).
index         r_pol_km          r_eq_km
  329   24291.09084030   24760.64688063
  330   24298.83509358   24761.23893625
  331   24344.26701366   24759.39241003
  332   24327.74255004   24760.78884270
  333   24244.32981902   24763.24409753
  334   24270.47240898   24763.05377571
  335   24255.63234465   24761.27677809
  336   24310.58432273   24760.40604799
  337   24273.91999433   24762.55379194
  338   24309.04311744   24761.62643704
  339   24299.97684692   24762.20106246
  340   24284.33058357   24762.42870248
  341   24315.83176613   24760.89863880
  342   24360.89231913   24759.46237589
  343   24286.59510758   24761.69208045
  344   24310.12768292   24761.52793433
  345   24321.52288101   24760.35059972
  346   24284.78536175   24761.88503670
  347   24305.78332726   24761.89598671
  348   24316.89287374   24761.33577872
  349   24326.67906246   24760.60633242
  350   24234.40438276   24764.13280628
  351   24291.21040701   24762.01141485
  352   24263.57503616   24762.42781342
  353   24276.24574357   24761.33928884
  354   24175.85025486   24765.05348283
  355   24305.47183321   24759.78401917
  356   24295.77285643   24762.13991229
  357   24256.99466651   24762.77419707
  358   24260.94511826   24762.64968439
  359   24230.48818676   24764.30677530
  360   24276.09645031   24761.64573268
  361   24307.64270997   24760.13409968
  362   24197.22268647   24765.39927773
  363   24257.15346370   24763.34053787
  364   24282.13964913   24761.19159834
  365   24294.31463297   24760.54783339
  366   24297.91891768   24760.73424641
  367   24263.61252609   24762.87096203
  368   24250.44390117   24762.67078322
  369   24334.69020852   24760.77433785
  370   24316.98317795   24760.90508979
  371   24233.09631263   24762.97463008
  372   24233.95632301   24764.29932040
  373   24298.47160194   24761.30810650
  374   24288.33748189   24761.71458528
  375   24323.33219778   24761.28190694
  376   24255.72548478   24763.06383905
  377   24271.35749399   24760.41900309
  378   24304.35020798   24761.03719801
  379   24287.98462563   24761.92519220
  380   24282.47650752   24761.61140444
  381   24249.89798430   24762.38835244
  382   24262.89614706   24763.88254211
  383   24226.60722678   24764.84183854
  384   24309.42753299   24760.51903289
  385   24264.52341450   24762.04655082
  386   24263.67119543   24762.28137518
  387   24205.65389661   24765.13849222
  388   24235.50608074   24763.48973099
  389   24258.20631891   24762.24368533
  390   24309.58318016   24760.50634376
  391   24234.06165418   24763.63295307
  392   24325.37561783   24759.91760737
  393   24289.17261579   24761.56121594
  394   24192.90037534   24765.21670234
  395   24261.29147215   24763.92146449
  396   24256.95246103   24762.03779366
  397   24244.08879619   24763.86787670
  398   24282.34974361   24761.65114430
  399   24276.52588707   24761.11335633
  400   24335.29119496   24760.27884427
  401   24333.09173346   24760.76286435
  402   24263.95874898   24762.02395513
  403   24222.12182060   24762.69697827
  404   24330.34790035   24759.78670826
  405   24246.78438499   24764.05404670
  406   24344.37176444   24761.01973870
  407   24220.46982870   24764.05718236
  408   24318.35500289   24760.38119730
  409   24257.48683918   24762.51951777
  410   24252.93130886   24762.14450091
  411   24294.61629124   24760.18991389
