polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the h-band 2014 wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing the occultation radius from a Gaussian with standard deviation equal to 5 km.
index         r_pol_km          r_eq_km
  416   24316.61221075   24774.48688038
  417   24312.51197257   24770.18544775
  418   24305.46997644   24762.79820534
  419   24309.80746951   24767.34830723
  420   24305.52576561   24762.85672820
  421   24308.25407120   24765.71875036
  422   24312.37179829   24770.03839751
  423   24310.19452141   24767.75433799
  424   24313.93206599   24771.67520927
  425   24302.25397995   24759.42466385
  426   24308.31365179   24765.78125168
  427   24309.48439299   24767.00938971
  428   24310.52510974   24768.10113742
  429   24308.86870082   24766.36351128
  430   24311.24581524   24768.85718713
  431   24313.87211846   24771.61232047
  432   24304.32675553   24761.59897144
  433   24318.23966266   24776.19422499
  434   24312.45804404   24770.12887385
  435   24299.60792051   24756.64903817
  436   24321.28603333   24779.39019801
  437   24303.69540349   24760.93669007
  438   24320.80726833   24778.88791698
  439   24314.36378237   24772.12810817
  440   24315.57832730   24773.40225333
  441   24318.17020230   24776.12135437
  442   24316.13638136   24773.98769600
  443   24312.77367166   24770.45998433
  444   24312.85602943   24770.54638222
  445   24315.27568714   24773.08476094
  446   24315.94160587   24773.78336089
  447   24316.78720765   24774.67046704
  448   24305.63799668   24762.97445869
  449   24314.09229133   24771.84329602
  450   24299.68070760   24756.72538862
  451   24315.00540194   24772.80121194
  452   24312.39559452   24770.06336101
  453   24318.74948488   24776.72907886
  454   24309.56164118   24767.09042544
  455   24309.94646799   24767.49412129
  456   24302.49622748   24759.67877586
  457   24313.06513466   24770.76574550
  458   24308.62450888   24766.10734785
  459   24322.10135712   24780.24557298
  460   24316.97611783   24774.86865016
  461   24315.87668241   24773.71525105
  462   24312.00250067   24769.65098549
  463   24314.27111389   24772.03089271
  464   24309.18832240   24766.69880296
  465   24318.43410666   24776.39821572
  466   24307.74930187   24765.18923761
  467   24311.11300015   24768.71785834
  468   24313.71812031   24771.45076668
  469   24310.28949830   24767.85397219
  470   24305.66159585   24762.99921426
  471   24310.07444024   24767.62836859
  472   24308.33734096   24765.80610213
  473   24308.06598977   24765.52144909
  474   24314.37267956   24772.13744192
  475   24314.67262475   24772.45210502
  476   24312.94870021   24770.64359910
  477   24308.27598634   24765.74173981
  478   24313.66677803   24771.39690543
  479   24311.58392432   24769.21187881
  480   24310.98764518   24768.58635567
  481   24306.19643239   24763.56025970
  482   24312.80278883   24770.49052986
  483   24315.25828106   24773.06650067
  484   24309.60868142   24767.13977212
  485   24308.16073747   24765.62084133
  486   24310.10214568   24767.65743257
  487   24314.88995418   24772.68009894
  488   24316.50412459   24774.37348891
  489   24313.89945982   24771.64100330
  490   24313.13343931   24770.83740103
  491   24311.26364516   24768.87589149
  492   24316.15205632   24774.00414030
  493   24304.55142028   24761.83464303
  494   24305.75945766   24763.10187149
  495   24314.37303508   24772.13781488
  496   24323.09045381   24781.28326385
  497   24315.38097083   24773.19521141
  498   24297.91492783   24754.87317466
  499   24306.67031569   24764.05736678
  500   24320.31497244   24778.37144225
  501   24312.77868545   24770.46524408
  502   24315.87853766   24773.71719735
  503   24312.90053965   24770.59307594
  504   24311.62200202   24769.25182409
  505   24316.34503027   24774.20658575
  506   24311.45226702   24769.07376425
  507   24302.83452126   24760.03363889
  508   24308.08547085   24765.54188513
  509   24314.31289762   24772.07472664
  510   24310.87160473   24768.46462442
  511   24318.96963426   24776.96003791
  512   24315.00170312   24772.79733161
